web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685154857-4155;https://www.zeit.de/suche/index?q=Bildung&type=article&p=570;Landtagswahlen: Grün und erfolgreich;https://www.zeit.de/2017/19/landtagswahl-schleswig-holstein-nordrhein-westfalen-gruene-spd;Moin Moin;03.05.2017
1685154860-4156;https://www.zeit.de/suche/index?q=Bildung&type=article&p=570;"Studie ""Junges Europa"": Für Europa, aber anders";https://www.zeit.de/gesellschaft/zeitgeschehen/2017-05/studie-junges-europa-tui-stiftung-yougov;Für Europa, aber anders;04.05.2017
1685154863-4157;https://www.zeit.de/suche/index?q=Bildung&type=article&p=570;Landtagswahl in NRW: Landtagswahl in NRW: Was von den Piraten übrig bleibt;https://www.zeit.de/zett/politik/2017-05/landtagswahl-in-nrw-was-von-den-piraten-uebrig-bleibt;Landtagswahl in NRW: Was von den Piraten übrig bleibt;04.05.2017
1685154866-4158;https://www.zeit.de/suche/index?q=Bildung&type=article&p=570;"Torsten Albig: Vom ""arroganten Sack"" zum Kümmerer";https://www.zeit.de/politik/deutschland/2017-05/torsten-albig-landtagswahl-schleswig-holstein-spd-portraet;"Vom ""arroganten Sack"" zum Kümmerer";05.05.2017
1685154872-4159;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;"Brexit: ""Leute riefen dazu auf, mich zu vergewaltigen""";https://www.zeit.de/wirtschaft/2017-05/brexit-gina-miller-crowdfunding-kampagne-best-for-britain-interview;Leute riefen dazu auf, mich zu vergewaltigen;06.05.2017
1685154875-4160;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;re:publica: Mit den Trollen tanzen;https://www.zeit.de/digital/2017-05/republica-2017-digitalisierung-berlin;Mit den Trollen tanzen;07.05.2017
1685154878-4161;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;Frankreichwahl: Macron muss Frankreich einen – und wird viele enttäuschen;https://www.zeit.de/zett/politik/2017-05/macron-muss-frankreich-einen-und-wird-viele-enttaeuschen;Macron muss Frankreich einen – und wird viele enttäuschen;08.05.2017
1685154881-4162;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;Bundeswehr: Ministerium registriert mehr Anzeigen wegen Wehrmachtsandenken;https://www.zeit.de/politik/deutschland/2017-05/bundeswehr-wehrmachtsandenken-kasernen-verstoesse;Ministerium registriert mehr Anzeigen wegen Wehrmachtsandenken;08.05.2017
1685154884-4163;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;Ergebnis in Schleswig-Holstein : Merkel-Effekt statt Schulz-Hype?;https://www.zeit.de/politik/deutschland/2017-05/ergebnis-schleswig-holstein-cdu-spd-angela-merkel-martin-schulz;Merkel-Effekt statt Schulz-Hype?;08.05.2017
1685154887-4164;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;Martin Schulz: Die Mühen der Gartenzwerg-Ebene;https://www.zeit.de/politik/deutschland/2017-05/martin-schulz-landtagswahl-nrw-spd-wahlkampf;Die Mühen der Gartenzwerg-Ebene;09.05.2017
1685154890-4165;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;"Verkehr: ""Taxifahren muss bezahlbar bleiben""";https://www.zeit.de/hamburg/stadtleben/2017-05/elbvertiefung-09-05-17;Taxifahren muss bezahlbar bleiben;09.05.2017
1685154893-4166;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;Schleswig-Holstein: Albig will nicht zurücktreten;https://www.zeit.de/politik/deutschland/2017-05/schleswig-holstein-torsten-albig-ministerpraesident-ruecktritt;Albig will nicht zurücktreten;09.05.2017
1685154899-4168;https://www.zeit.de/suche/index?q=Bildung&type=article&p=569;Der Angst trotzen: Der Angst trotzen: Warum indische Frauen nachts demonstrieren gehen;https://www.zeit.de/zett/2017-05/der-angst-trotzen-warum-immer-mehr-indische-frauen-nachts-draussen-sind;Der Angst trotzen: Warum indische Frauen nachts demonstrieren gehen;10.05.2017
1685154905-4169;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Bundeswehr: Von der Leyen kündigt umfassende Reformen an;https://www.zeit.de/politik/deutschland/2017-05/bundeswehr-reform-ursula-von-der-leyen-verteidigungsausschuss;Von der Leyen kündigt umfassende Reformen an;10.05.2017
1685154908-4170;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Kriminalität : Kabinett beschließt Mindeststrafe für Einbrecher;https://www.zeit.de/politik/deutschland/2017-05/kriminalitaet-wohnungseinbrueche-strafen-verschaerft-einbrechecher;Kabinett beschließt Mindeststrafe für Einbrecher;10.05.2017
1685154911-4171;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Jan-Hendrik Olbertz und Birgitta Wolff: Hier Wahrheit, dort Mehrheit;https://www.zeit.de/2017/20/jan-hendrik-olbertz-birgitta-wolff-interview;Hier Wahrheit, dort Mehrheit;11.05.2017
1685154914-4172;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Nordrhein-Westfalen: Das war's dann mit dem Kohlenpott;https://www.zeit.de/2017/20/steinkohle-nordrhein-westfalen-landtagswahl-ruhrpott;Möhring hat keine Wahl mehr;11.05.2017
1685154917-4173;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Förderprogramme: Bildung wie beim Fußball;https://www.zeit.de/2017/20/foerderprogramme-bildung-fussball-dfb-talente-migrationshintergrund;Bildung wie beim Fußball;11.05.2017
1685154920-4174;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Christian Lindner: Wie Guido ist er schon?;https://www.zeit.de/2017/20/christian-lindner-guido-westerwelle-fdp-chancen;Wie Guido ist er schon?;10.05.2017
1685154923-4175;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Bundestags-Hack: So wurde das deutsche Parlament ausspioniert;https://www.zeit.de/2017/20/cyberangriff-bundestag-fancy-bear-angela-merkel-hacker-russland;Merkel und der schicke Bär;11.05.2017
1685154926-4176;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Bildungspolitik: Lasst die Schulen in Frieden!;https://www.zeit.de/2017/20/bildungspolitik-landtagswahlen-wahlkampf-g8-g9;Lasst die Schulen in Frieden!;10.05.2017
1685154929-4177;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Steuerschätzung: Finanzexperten rechnen mit Milliarden-Mehreinnahmen;https://www.zeit.de/wirtschaft/2017-05/steuerschaetzung-wolfgang-schaeuble-bundesfinanzministerium-cdu-spd-steuerpolitik;Finanzexperten rechnen mit Milliarden-Mehreinnahmen;11.05.2017
1685154932-4178;https://www.zeit.de/suche/index?q=Bildung&type=article&p=568;Bundeswehr: Merkel gegen Rückkehr zur Wehrpflicht;https://www.zeit.de/politik/deutschland/2017-05/bundeswehr-angela-merkel-wehrpflicht-rueckkehr-ablehnung;Merkel gegen Rückkehr zur Wehrpflicht;11.05.2017
1685154952-4179;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;Landtagswahl in NRW: Warum will ein 26-Jähriger für die FDP in den Landtag?;https://www.zeit.de/zett/politik/2017-05/warum-will-ein-26-jaehriger-fuer-die-fdp-in-den-landtag;Warum will ein 26-Jähriger für die FDP in den Landtag?;12.05.2017
1685154955-4180;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;Bildungspolitik: Sackgasse Quote;https://www.zeit.de/gesellschaft/2017-05/bildungspolitik-johanna-wanka-migrantenquote-schulklassen;Sackgasse Quote;12.05.2017
1685154958-4181;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;Debatte nach Steuer-Plus: Wohin mit dem Geld?;https://www.zeit.de/wirtschaft/2017-05/steuer-plus-steuerentlastung-wahlkampf-debatte;Der Basar ist eröffnet;12.05.2017
1685154961-4182;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;"Bundeswehr: ""Rechtsextremismus ist in Österreich nicht verboten""";https://www.zeit.de/politik/2017-05/oesterreich-rechtsextremismus-heer-parallelen-deutschland-andreas-peham-interview;Rechtsextremismus ist in Österreich nicht verboten;12.05.2017
1685154964-4183;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;"Bündnis 90/Die Grünen: ""Sylvia, halte durch!""";https://www.zeit.de/politik/deutschland/2017-05/buendnis-90-gruenen-nrw-landtagswahl-sylvia-loehrmann-krise;Sylvia, halte durch!;13.05.2017
1685154967-4184;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;Islam: Friede, Freude, Moschee;https://www.zeit.de/2017/20/islam-radikalisierung-moscheen-kritik-debatte-integration;Friede, Freude, Moschee;10.05.2017
1685154970-4185;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;Landtagswahl: Schulz hofft auf den Kraft-Effekt;https://www.zeit.de/politik/deutschland/2017-05/landtagswahl-nrw-faq-bundestagswahl;Schulz hofft auf den Kraft-Effekt;14.05.2017
1685154974-4186;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;NRW: Hannelore Kraft tritt von allen SPD-Ämtern zurück;https://www.zeit.de/politik/deutschland/2017-05/hannelore-kraft-tritt-als-spd-landesvorsitzende-zurueck;Hannelore Kraft tritt von allen SPD-Ämtern zurück;14.05.2017
1685154977-4187;https://www.zeit.de/suche/index?q=Bildung&type=article&p=567;Wahl in NRW: Was nun, Genossen?;https://www.zeit.de/politik/deutschland/2017-05/wahl-nrw-spd-hannelore-kraft-martin-schulz-bundestagswahl;Was nun, Genossen?;14.05.2017
1685154986-4189;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;Wählerwanderung in NRW: Wie Armin Laschet NRW für sich entschied;https://www.zeit.de/politik/deutschland/2017-05/waehlerwanderung-nrw-landtagswahl-cdu-spd-fdp;Wie Armin Laschet NRW für sich entschied;15.05.2017
1685154989-4190;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;Wahlergebnis in NRW : Herr Lindner ziert sich;https://www.zeit.de/politik/deutschland/2017-05/wahlergebnis-nrw-schwarz-gelb-grosse-koalition;Herr Lindner ziert sich;15.05.2017
1685154992-4191;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;Angela Merkel: Sie zieht noch;https://www.zeit.de/politik/deutschland/2017-05/angela-merkel-bundestagswahlkampf-cdu;Sie zieht noch;15.05.2017
1685154995-4192;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;"Emmanuel Macron: ""Wir brauchen ein Europa, das seine Bürger besser schützt""";https://www.zeit.de/politik/deutschland/2017-05/emmanuel-macron-angela-merkel-berlin;Wir brauchen ein Europa, das seine Bürger besser schützt;15.05.2017
1685154998-4193;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;FDP: Vorerst wiederbelebt;https://www.zeit.de/politik/deutschland/2017-05/fdp-landtagswahl-nordrhein-westfalen-christian-lindner;Vorerst wiederbelebt;15.05.2017
1685155001-4194;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;Niederlande: Verhandlungen über Vier-Parteien-Koalition gescheitert;https://www.zeit.de/politik/ausland/2017-05/niederlande-parlamentswahl-vier-parteien-koalition;Verhandlungen über Vier-Parteien-Koalition gescheitert;15.05.2017
1685155004-4195;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;Nordrhein-Westfalen: SPD schließt große Koalition aus;https://www.zeit.de/politik/deutschland/2017-05/nordrhein-westfalen-spd-grosse-koalition-ausschlus-cdu-fdp;SPD schließt große Koalition aus;15.05.2017
1685155007-4196;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;Martin Schulz: Jetzt schnell noch Staatsmann lernen;https://www.zeit.de/politik/deutschland/2017-05/martin-schulz-spd-nordrhein-westfalen-wahlprogramm-bundestagswahl;Jetzt schnell noch Staatsmann lernen;16.05.2017
1685155010-4197;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;Landtagswahl NRW: Umsonst verdoppelt;https://www.zeit.de/politik/deutschland/2017-05/landtagswahl-die-linke-nrw;Umsonst verdoppelt;16.05.2017
1685155013-4198;https://www.zeit.de/suche/index?q=Bildung&type=article&p=566;Schleswig-Holstein: Torsten Albig kündigt Ende seiner politischen Karriere an;https://www.zeit.de/politik/deutschland/2017-05/schleswig-holsteins-ministerpraesident-torsten-albig-kuendigt-rueckzug-an;Torsten Albig kündigt Ende seiner politischen Karriere an;16.05.2017
1685155019-4199;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;Rechtsextremismus : Koblenzer Neonaziprozess soll eingestellt werden;https://www.zeit.de/gesellschaft/zeitgeschehen/2017-05/rechtsextremismus-koblenz-neonazis-prozess-einstellung;Koblenzer Neonaziprozess soll eingestellt werden;16.05.2017
1685155022-4200;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;Landtagswahl NRW: Weniger Nichtwähler dank der AfD?;https://www.zeit.de/politik/deutschland/2017-05/landtagswahl-nrw-wahlbeteiligung-afd;Weniger Nichtwähler dank der AfD?;16.05.2017
1685155025-4201;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;"Ole von Beust: ""Wahlprogramme sind was für Feinschmecker""";https://www.zeit.de/politik/deutschland/2017-05/ole-von-beust-nrw-wahl-bundestwagswahl-wahlkampf-martin-schulz;Wahlprogramme sind was für Feinschmecker;17.05.2017
1685155028-4202;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;Entwurf für Wahlprogramm: So gehen die Sozialdemokraten in die Bundestagswahl;https://www.zeit.de/politik/deutschland/2017-05/entwurf-wahlprogramm-spd-martin-schulz-innere-sicherheit;So gehen die Sozialdemokraten in die Bundestagswahl;17.05.2017
1685155031-4203;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;Regierung in Frankreich: Macrons Minister;https://www.zeit.de/politik/ausland/2017-05/regierung-frankreich-emmanuel-macron-minister-kabinett;Macrons Minister;17.05.2017
1685155034-4204;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;Edition F Award: Deutschland, deine Erfinderinnen;https://www.zeit.de/karriere/2017-05/edition-f-award-25-frauen-abstimmung;Deutschland, deine Erfinderinnen;17.05.2017
1685155037-4205;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;Rechtsextremismus: Wo sich Fremdenfeindlichkeit breitmacht;https://www.zeit.de/politik/2017-05/rechtsextremismus-osten-fremdenfeindlichkeit-studie-unterschiede;Wo sich Fremdenfeindlichkeit breitmacht;18.05.2017
1685155040-4206;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;Bundestagswahl : Wo laufen sie denn?;https://www.zeit.de/2017/21/bundestagswahl-spd-angela-merkel-cdu-nrw-wahl;Wo laufen sie denn?;18.05.2017
1685155043-4207;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;US-Arbeitsmarkt: Trumps Strohfeuer;https://www.zeit.de/2017/21/jobs-usa-donald-trump-wirtschaft;Donald Trumps Strohfeuer;17.05.2017
1685155046-4208;https://www.zeit.de/suche/index?q=Bildung&type=article&p=565;Donald Trump: Bitte anschnallen;https://www.zeit.de/2017/21/donald-trump-erste-reise-ausland;Bitte anschnallen!;17.05.2017
1685155052-4209;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;"Claude Longchamp: ""Ich habe echt genug davon""";https://www.zeit.de/2017/21/claude-longchamp-fernsehen-schweiz-wahlergebnisse-demokratie;Ich habe echt genug davon;18.05.2017
1685155055-4210;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;Cambridge: Die mächtigste Schule der Welt;https://www.zeit.de/2017/21/cambridge-universitaet-elite-oekonomen;Die mächtigste Schule der Welt;17.05.2017
1685155058-4211;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;Duisburg: Bei den Helden von Marxloh;https://www.zeit.de/2017/21/duisburg-marxloh;Bei den Helden von Marxloh;17.05.2017
1685155061-4212;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;Junge Volkspartei: Die schwarzen Aufsteiger;https://www.zeit.de/2017/21/junge-volkspartei-jvp-sebastian-kurz-machtuebernahme-plaene;Die schwarzen Aufsteiger;18.05.2017
1685155064-4213;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;Gesetzesvorhaben: Kommt noch ein Aufschrei?;https://www.zeit.de/2017/21/gesetzesvorhaben-bundesregierung-lehre-forschung-presseverlage-erloese;Kommt noch ein Aufschrei?;18.05.2017
1685155067-4214;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;"Hermann Gröhe : ""Krankheiten kennen keine Grenzen""";https://www.zeit.de/2017/21/g20-gesundheitsministerium-ebola-tuberkulose;Krankheiten kennen keine Grenzen;17.05.2017
1685155073-4216;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;Oldschool Society: Anklage wegen Bildung einer rechtsextremen Terrorgruppe;https://www.zeit.de/gesellschaft/zeitgeschehen/2017-05/rechtsterrorismus-generalbundesanwalt-oss-waffengesetz-verbrechen;Anklage wegen Bildung einer rechtsextremen Terrorgruppe;18.05.2017
1685155076-4217;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;Nordrhein-Westfalen: CDU und FDP vereinbaren Koalitionsverhandlungen;https://www.zeit.de/politik/deutschland/2017-05/nordrhein-westfalen-cdu-fdp-koalition-verhandlungen-armin-laschet;CDU und FDP vereinbaren Koalitionsverhandlungen;19.05.2017
1685155079-4218;https://www.zeit.de/suche/index?q=Bildung&type=article&p=564;Libyen: 141 Tote bei Angriff auf Militärstützpunkt;https://www.zeit.de/politik/ausland/2017-05/libyen-anriff-tote-regierung-hinrichtung;141 Tote bei Angriff auf Militärstützpunkt;20.05.2017
